"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3120000","2021312019207500002","2021-07-29","","01","영업/정상","1","정상영업","","","","","02-380-5042","483.79","","서울특별시 서대문구 홍은동 11-419","서울특별시 서대문구 홍은중앙로 89(홍은동)","03604","이마트에브리데이 홍은점","2024-08-20 08:49:29","U","2024-08-22 02:40:00.0","구분없음","195280.710219904    ","455193.014698844    ","준대규모점포"
"3120000","2022312019207500002","2022-08-16","","01","영업/정상","1","정상영업","","","","","02-380-5124","1133.21","","서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아","서울특별시 서대문구 수색로2길 39(남가좌동, DMC금호리첸시아)","03712","이마트에브리데이 남가좌점","2024-08-22 17:54:40","U","2024-08-24 02:40:00.0","구분없음","192482.416512858    ","452143.491541077    ","준대규모점포"
"3120000","2021312019207500004","2021-12-20","","03","폐업","3","폐업처리","2022-10-11","2022-03-17","2022-12-31","","02-391-5601","484.6","","서울특별시 서대문구 홍제동 158-33 연세24시사우나","서울특별시 서대문구 통일로 413, 연세24시사우나 (홍제동)","03646","롯데슈퍼 홍제점","2022-10-20 18:02:31","U","2022-10-22 02:40:00.0","구분없음","195196.693652181    ","453764.706268517    ","준대규모점포"
"3130000","2018313020107500001","2018-08-14","","01","영업/정상","1","정상영업","","","","","02-2179-5021","9747.1","","서울특별시 마포구 동교동 190번지 1호","서울특별시 마포구 양화로 188 (동교동)","04051","AK PLAZA 홍대","2023-04-03 14:56:00","U","2023-04-05 02:40:00.0","쇼핑센터","193285.549735897    ","450808.571641119    ","대규모점포"
"3130000","2012313011807500001","2012-03-22","","01","영업/정상","1","정상영업","","","","","706-7272","1561.5","121-130","서울특별시 마포구 구수동 61번지","서울특별시 마포구 토정로 193 (구수동)","","롯데슈퍼 마포점","2024-11-13 08:46:39","U","2024-11-15 02:40:00.0","복합쇼핑몰","193981.312705953    ","449301.692398118    ","준대규모점포"
"3130000","2012313011807500002","2012-04-17","","01","영업/정상","1","정상영업","","","","","02-337-8541","158.07","","서울특별시 마포구 연남동 573번지 코오롱아파트","서울특별시 마포구 연남로 30 (연남동, 코오롱하늘채아파트)","03989","홈플러스익스프레스 연남점","2024-04-05 10:00:49","U","2024-04-07 02:40:00.0","복합쇼핑몰","192899.605749281    ","451360.660991625    ","준대규모점포"
"3130000","2021313022507500001","2021-04-22","","01","영업/정상","1","정상영업","","","","","02-707-1372","250.8","","서울특별시 마포구 염리동 14-149","서울특별시 마포구 대흥로24길 24, 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동)","04124","GS THE FRESH 마포염리점","2025-04-18 09:10:32","U","2024-12-03 22:00:00.0","구분없음","195310.864204116","450080.129868689",""
"3130000","2019313020107500001","2019-07-24","","01","영업/정상","1","정상영업","","","","","02-2006-2678","323.62","","서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크","서울특별시 마포구 광성로 17, 상가동 127호 (신수동, 신촌숲아이파크)","04094","GS THE FRESH 신촌숲아이파크점","2025-04-29 19:36:53","U","2024-12-05 00:01:00.0","구분없음","194134.552742402","449869.274982304",""
"3120000","2024312021907500004","2024-11-12","","01","영업/정상","1","정상영업","","","","","02-2006-2364","237.6","","서울특별시 서대문구 홍제동 474 홍제역해링턴플레이스","서울특별시 서대문구 세무서8길 30, 32동 1호 (홍제동, 홍제역해링턴플레이스)","03626","GS THE FRESH 홍제해링턴점","2025-04-25 13:17:05","U","2024-12-03 22:07:00.0","구분없음","195387.622258064","454191.447092985",""
"3130000","2008313011807500001","2008-03-31","","01","영업/정상","1","정상영업","","","","","02)333-3666","6884.25","121-200","서울특별시 마포구 동교동 166번지 14호","서울특별시 마포구 양화로 176 (동교동)","","스타피카소 아울렛","2008-04-03 18:10:02","I","2018-08-31 23:59:59.0","전문점","193282.130799848    ","450549.280167182    ",""
"3130000","1977313009907500009","1977-07-15","","01","영업/정상","1","정상영업","","","","","712-0687","1689","","서울특별시 마포구 공덕동 256번지 5호 마포시장","서울특별시 마포구 마포대로6길 16, 마포시장 (공덕동)","04214","마포시장","2020-06-22 09:32:40","U","2020-06-24 02:40:00.0","시장","195804.563731799    ","449216.311329217    ","대규모점포"
"3130000","2009313011807500006","1974-06-05","","03","폐업","3","폐업처리","2025-04-23","","","","325-9559","0","121-865","서울특별시 마포구 연남동 227번지 15호","서울특별시 마포구 성미산로 198 (연남동)","","동진시장","2025-05-02 16:20:21","U","2024-12-05 00:04:00.0","시장","193456.606360958","451125.467333415",""
"3130000","2010313011807500001","2010-12-23","","01","영업/정상","1","정상영업","","","","","3809414","5687.96","121-802","서울특별시 마포구 공덕동 173번지 대우월드마크마포","서울특별시 마포구 백범로 212 (신공덕동)","121-030","(주)이마트 마포점","2024-04-25 13:14:17","U","2024-04-27 02:40:00.0","대형마트","195808.904523588    ","448910.741283532    ","대규모점포"
"3130000","2010313011807500002","2010-12-23","","01","영업/정상","1","정상영업","","","","","2197-1234","5687.96","121-852","서울특별시 마포구 신공덕동 173번지","서울특별시 마포구  백범로  212 (신공덕동)","121-852","(주)이마트 마포점","2020-04-29 13:50:50","U","2020-05-01 02:40:00.0","대형마트","195808.904523588    ","448910.741283532    ","대규모점포"
"3130000","2011313011807500001","2011-01-06","","01","영업/정상","1","정상영업","","","","","34598000","14201","","서울특별시 마포구 서교동 490번지 1호","서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)","04036","홈플러스 합정점","2024-03-04 18:02:32","U","2024-03-06 02:40:00.0","대형마트","192311.642580307    ","449855.643910445    ","대규모점포"
"3130000","2003313009907500001","2003-05-21","","01","영업/정상","1","정상영업","","","","","02-312-2080","17687.3","","서울특별시 마포구 성산동 515호 월드컵경기장내","서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내)","","홈플러스(주)월드컵점","2024-03-05 10:20:33","U","2024-03-07 02:40:00.0","대형마트","","","대규모점포"
"3130000","2009313011807500001","1974-04-14","","01","영업/정상","1","정상영업","","","","","712-0076","750","121-803","서울특별시 마포구 공덕동 256번지 10호","서울특별시 마포구 만리재로 19 (공덕동)","","공덕시장","2019-05-07 10:40:20","U","2019-05-09 02:40:00.0","시장","195810.079475465    ","449173.775965909    ","대규모점포"
"3130000","2009313011807500002","1970-07-29","","01","영업/정상","1","정상영업","","","","","334-2425","0","121-897","서울특별시 마포구 합정동 375번지 1호","서울특별시 마포구 양화진길 5 (합정동)","","합정시장","2009-07-30 15:52:09","I","2018-08-31 23:59:59.0","시장","192257.393762526    ","449554.484192321    ",""
"3130000","2016313018007500001","2011-12-06","","01","영업/정상","1","정상영업","","","","","02-701-8544","230.7","","","서울특별시 마포구 토정로 282 (용강동)","04163","홈플러스익스프레스 용강점","2024-04-05 10:00:19","U","2024-04-07 02:40:00.0","대형마트","","","준대규모점포"
"3130000","2009313011807500008","1994-05-10","","01","영업/정상","1","정상영업","","","","","320-2511","6592.35","","서울특별시 마포구 노고산동 57번지 1호","서울특별시 마포구  신촌로  94 (노고산동)","","정도진흥기업(주)","2024-06-13 10:20:10","U","2024-06-15 02:40:00.0","그 밖의 대규모점포","194273.598098938    ","450318.724130121    ","대규모점포"
"3130000","2009313011807500009","1974-05-28","","01","영업/정상","1","정상영업","","","","","334-3133","0","121-827","서울특별시 마포구 망원2동 480번지 1호","","","성산시장","2009-07-30 16:41:14","I","2018-08-31 23:59:59.0","시장","","",""
"3130000","2009313011807500003","1972-06-22","","01","영업/정상","1","정상영업","","","","","335-4527","0","121-839","서울특별시 마포구 서교동 485번지 14호","서울특별시 마포구 동교로12길 21 (서교동)","","영진시장","2009-07-30 15:54:42","I","2018-08-31 23:59:59.0","시장","192214.380853693    ","450136.910982644    ",""
"3130000","2014313011807500001","2009-05-29","","01","영업/정상","1","정상영업","","","","","7065602","1335.9","","","서울특별시 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)","121-916","롯데프리미엄푸드마켓 공덕점","2025-05-14 10:15:21","U","2024-12-04 23:06:00.0","구분없음","195564.375757848","449186.933273231",""
"3130000","2014313011807500002","2008-08-12","","01","영업/정상","1","정상영업","","","","","701-5604","414.5","","","서울특별시 마포구 큰우물로 3 (대흥동)","121-811","롯데슈퍼 대흥점","2025-05-14 10:28:15","U","2024-12-04 23:06:00.0","복합쇼핑몰","194648.759340948","449239.314703653",""
"3220000","2001322008307500033","1991-12-30","","03","폐업","3","폐업처리","2010-02-10","","","","02 5602637","0","","서울특별시 강남구 역삼동 701호","","","서울상록회관","2010-02-10 17:46:05","I","2018-08-31 23:59:59.0","대형마트","203746.537598441    ","444628.07813453     ",""
"3130000","2009313011807500004","1972-09-13","","01","영업/정상","1","정상영업","","","","","717-1324","1092.16","121-856","서울특별시 마포구 신수동 288번지 1호","서울특별시 마포구 토정로17길 17 (신수동)","","신수시장","2019-07-05 09:38:42","U","2019-07-07 02:40:00.0","시장","194236.734674521    ","449243.162717684    ","대규모점포"
"3130000","2009313011807500010","2009-11-12","","01","영업/정상","1","정상영업","","","","","334-6949","3060.29","121-827","서울특별시 마포구 망원2동 517번지","서울특별시 마포구 월드컵로25길 26 (망원동)","","성산프라자(마포영화블렌하임)","2020-04-22 13:40:11","U","2020-04-24 02:40:00.0","그 밖의 대규모점포","191651.529315787    ","450694.803472189    ","대규모점포"
"3130000","2011313011807500002","2011-07-29","","01","영업/정상","1","정상영업","","","","","02-517-7885","22471.9","121-818","서울특별시 마포구 동교동 166번지 15호","서울특별시 마포구 양화로 176 (동교동)","","YZ Park 홍대점","2020-03-30 14:19:59","U","2020-04-01 02:40:00.0","전문점","193296.791432042    ","450562.931242819    ","대규모점포"
"3130000","2011313011807500003","2011-12-12","","01","영업/정상","1","정상영업","","","","","02-3272-8544","377.72","","서울특별시 마포구 도화동 353번지","서울특별시 마포구 도화4길 73 (도화동, 현대홈타운)","04180","홈플러스익스프레스 도화점","2024-04-05 10:00:36","U","2024-04-07 02:40:00.0","그 밖의 대규모점포","195669.217619713    ","448393.658663222    ","준대규모점포"
"3130000","2009313011807500005","1972-07-19","","01","영업/정상","1","정상영업","","","","","3141-2502","0","121-838","서울특별시 마포구 서교동 357번지 1호","서울특별시 마포구 홍익로3길 20 (서교동)","","서교시장","2009-07-30 16:41:40","I","2018-08-31 23:59:59.0","시장","193009.20810189     ","450142.186927747    ",""
"3130000","2001313007907500002","1998-07-18","","01","영업/정상","1","정상영업","","","","","300-5062","12337.24","","서울특별시 마포구 성산동 533번지 1호","서울특별시 마포구 월드컵로 235 (성산동)","","마포농수산물시장","2024-05-28 09:30:23","U","2024-05-30 02:40:00.0","그 밖의 대규모점포","190931.000875925    ","451427.722144609    ","대규모점포"
"3130000","2007313011807500001","2007-05-07","","01","영업/정상","1","정상영업","","","","2007-05-07","3141-5262","3992","121-190","서울특별시 마포구 창전동 442번지","서울특별시 마포구 창전로 45 (창전동)","","마포종합시장(서강한화오벨리스크)","2020-04-22 13:38:55","U","2020-04-24 02:40:00.0","그 밖의 대규모점포","193905.437192262    ","449372.496499689    ","대규모점포"
"3130000","2005313009907500001","2005-02-24","","02","휴업","2","휴업처리","","","","","02 3005062","12337.24","","서울특별시 마포구 성산동 533번지 1호   ","서울특별시 마포구 월드컵로 235 (성산동)","","마포농수산물시장","2007-06-30 10:17:05","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","190931.000875925    ","451427.722144609    ",""
"3130000","2009313011807500007","2006-05-16","","03","폐업","3","폐업처리","2015-11-18","","","","702-6640","3185.1","121-815","서울특별시 마포구 도화동 559번지","서울특별시 마포구 마포대로 53 (도화동)","","마포트라팰리스 아케이드","2015-11-20 09:37:21","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","195266.07314617     ","448799.641804029    ","대규모점포"
"3130000","2001313007907500001","1976-01-16","","03","폐업","3","폐업처리","2015-12-28","","","","717-7042","1077","","서울특별시 마포구 염리동 36번지 249호","서울특별시 마포구 숭문길 96 (염리동)","","염리시장","2021-09-29 10:56:35","U","2021-10-01 02:40:00.0","시장","","","대규모점포"
